,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
981,material,bandgap,cell,device,cell,carrier,dynamic,relaxation,femtosecond,carrier,dynamic,dynamic,space,resolution,bandgap,system,origin,oxide,photo,absorption,photo,carrier,relaxation,dynamic,resolution,nanometre,resolution,laser,electron,electron,pulse,femtosecond,electron,nanometre,resolution,movie,space,datum,guidance,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,cell,membrane,ion,transport,cell,membrane,tissue,cue,differentiation,stem,cell,cancer,cell,migration,wound,datum,array,cell,membrane,measurement,measurement,cell,body,contact,membrane,cell,membrane,charge,drug,stem,cell,wound,model,cell,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,dependence,material,society,storage,processing,power,energy,control,computation,spintronic,datum,storage,logic,information,device,concept,state,device,structure,power,stability,device,information,control,transition,metal,efficiency,interface,metal,material,earth,layer,device,memory,logic,energy,efficiency,stability,display,spintronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,material,quantum,material,material,interlayer,interaction,layer,material,interlayer,coupling,material,layer,semiconductor,material,transition,metal,bandgap,metal,transition,material,control,material,interlayer,coupling,metal,transition,material,control,dynamic,pulse,pulse,material,change,timescale,device,pulse,control,control,quantum,phase,material,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,energy,storage,conversion,gas,emission,carbon,activity,conversion,transition,metal,compound,catalyst,reduction,reaction,site,catalyst,specie,process,design,catalyst,activity,evolution,catalyst,state,reaction,process,state,operando,ray,powder,diffraction,ray,absorption,reaction,design,system,chemical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,nanotechnology,brain,space,fluidity,diffusion,probe,structure,fluidity,organization,type,asymmetric,probe,carbon,nanotube,color,brain,tissue,model,disease,applicant,chemistry,carbon,nanotube,probe,fellow,resolution,particle,particle,fellow,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,multi,inter,dissent,air,transport,air,transport,growth,rate,airport,airport,movement,aircraft,noise,emission,airport,site,site,airport,object,narrative,airport,airline,airport,airline,destruction,air,transport,organization,medium,dissent,observation,medium,datum,airport,airline,movement,aviation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,prediction,physics,theory,quark,datum,probe,flavour,physics,decay,process,process,quark,transition,tree,state,lattice,volume,state,distillation,distillation,lattice,source,production,computation,treatment,quark,lattice,meson,mixing,quark,error,treatment,quark,physics,process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,source,object,galaxy,cluster,redshift,object,measurement,matter,energy,value,formation,evolution,galaxy,cluster,galaxy,lense,fastidious,sample,cluster,learning,galaxy,scale,lense,cluster,formation,evolution,model,cluster,state,model,image,model,image,pixel,value,pixel,value,source,surface,galaxy,scale,lense,fastidious,galaxy,evolution,learning,learning,network,fastidious,,,,,,,,,,,,,,,,,,,,,
990,source,object,galaxy,cluster,redshift,object,measurement,matter,energy,value,formation,evolution,galaxy,cluster,galaxy,lense,fastidious,sample,cluster,learning,galaxy,scale,lense,cluster,formation,evolution,model,cluster,state,model,image,model,image,pixel,value,pixel,value,source,surface,galaxy,scale,lense,fastidious,galaxy,evolution,learning,learning,network,fastidious,,,,,,,,,,,,,,,,,,,,,
991,navigation,microorganism,soil,bioremediation,matter,soil,structure,microorganism,model,navigation,navigation,microorganism,scale,structure,surface,image,microorganism,medium,feedback,physics,matter,soil,bioremediation,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,navigation,microorganism,soil,bioremediation,matter,soil,structure,microorganism,model,navigation,navigation,microorganism,scale,structure,surface,image,microorganism,medium,feedback,physics,matter,soil,bioremediation,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,origin,chaos,physics,hole,quantum,gravity,hole,string,string,state,chaos,information,theory,observable,decay,process,chaos,process,hole,hole,decay,hole,chaos,theory,hole,thermalization,phase,chaos,mode,wave,hole,horizon,string,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,origin,chaos,physics,hole,quantum,gravity,hole,string,string,state,chaos,information,theory,observable,decay,process,chaos,process,hole,hole,decay,hole,chaos,theory,hole,thermalization,phase,chaos,mode,wave,hole,horizon,string,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,focus,state,noise,frequency,fiber,laser,laser,mode,noise,laser,frequency,metrology,atom,laser,power,fiber,laser,noise,beam,transverse,system,power,threshold,power,noise,laser,beam,wave,detector,beam,system,fusion,reactor,state,system,fiber,noise,fiber,laser,laser,design,fiber,system,dynamic,system,model,laser,threshold,applicant,building,polarization,fiber,laser,state,noise,laser,fiber,state,laser,,,,,,,,,,,
996,focus,state,noise,frequency,fiber,laser,laser,mode,noise,laser,frequency,metrology,atom,laser,power,fiber,laser,noise,beam,transverse,system,power,threshold,power,noise,laser,beam,wave,detector,beam,system,fusion,reactor,state,system,fiber,noise,fiber,laser,laser,design,fiber,system,dynamic,system,model,laser,threshold,applicant,building,polarization,fiber,laser,state,noise,laser,fiber,state,laser,,,,,,,,,,,
997,heat,power,conversion,generator,teg,device,semiconductor,temperature,efficiency,semiconductor,metal,stability,grade,heat,process,semiconductor,material,efficiency,teg,teg,thermo,hydrogen,production,device,semiconductor,material,semiconductor,design,device,efficiency,power,unit,power,grade,waste,heat,temperature,waste,heat,grade,heat,production,hydrogen,water,splitting,energy,carbon,,,,,,,,,,,,,,,,,,,,,,,
998,molecule,genome,volume,cell,information,cell,contact,element,assembly,chromosome,replication,chromosome,molecule,homology,resolution,structure,resolution,sister,sister,chromatid,contact,chromosome,interaction,structure,cell,sister,chromatid,scsfish,detection,genome,cell,chromosome,structure,molecule,sister,subunit,scsfish,structure,chromosome,sister,chromatid,efficiency,homology,genome,integrity,,,,,,,,,,,,,,,,,,,,,,,,,
999,interaction,molecule,biomolecule,heterogeneity,molecule,molecule,imaging,modification,immobilization,surface,biomolecule,ground,resolution,image,protein,motion,label,interaction,molecule,motion,molecule,volume,channel,event,valve,biomolecule,volume,valve,thermo,polymer,hydrogel,valve,evolution,molecule,chemical,modification,state,interaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,wave,test,gravity,observation,prediction,relativity,hole,bh,horizon,remnant,coalescence,probe,physics,horizon,gravity,theory,matter,model,object,object,signal,bh,horizon,remnant,ground,detector,coalescence,neutron,star,remnant,constraint,relativity,constraint,bound,horizon,bound,horizon,observation,state,datum,horizon,horizon,detector,ground,space,test,relativity,quantum,gravity,,,,,,,,,,,,,,,,,,,,,
1001,wave,test,gravity,observation,prediction,relativity,hole,bh,horizon,remnant,coalescence,probe,physics,horizon,gravity,theory,matter,model,object,object,signal,bh,horizon,remnant,ground,detector,coalescence,neutron,star,remnant,constraint,relativity,constraint,bound,horizon,bound,horizon,observation,state,datum,horizon,horizon,detector,ground,space,test,relativity,quantum,gravity,,,,,,,,,,,,,,,,,,,,,
1002,wave,test,gravity,observation,prediction,relativity,hole,bh,horizon,remnant,coalescence,probe,physics,horizon,gravity,theory,matter,model,object,object,signal,bh,horizon,remnant,ground,detector,coalescence,neutron,star,remnant,constraint,relativity,constraint,bound,horizon,bound,horizon,observation,state,datum,horizon,horizon,detector,ground,space,test,relativity,quantum,gravity,,,,,,,,,,,,,,,,,,,,,
1003,wave,test,gravity,observation,prediction,relativity,hole,bh,horizon,remnant,coalescence,probe,physics,horizon,gravity,theory,matter,model,object,object,signal,bh,horizon,remnant,ground,detector,coalescence,neutron,star,remnant,constraint,relativity,constraint,bound,horizon,bound,horizon,observation,state,datum,horizon,horizon,detector,ground,space,test,relativity,quantum,gravity,,,,,,,,,,,,,,,,,,,,,
1004,wave,test,gravity,observation,prediction,relativity,hole,bh,horizon,remnant,coalescence,probe,physics,horizon,gravity,theory,matter,model,object,object,signal,bh,horizon,remnant,ground,detector,coalescence,neutron,star,remnant,constraint,relativity,constraint,bound,horizon,bound,horizon,observation,state,datum,horizon,horizon,detector,ground,space,test,relativity,quantum,gravity,,,,,,,,,,,,,,,,,,,,,
1005,collider,particle,physics,datum,theory,prediction,observable,test,prediction,physics,gauge,theory,computation,power,coupling,element,factorisation,amplitude,splitting,amplitude,element,theory,prediction,jet,splitting,amplitude,splitting,amplitude,jet,concept,factorisation,prediction,theory,uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,collider,particle,physics,datum,theory,prediction,observable,test,prediction,physics,gauge,theory,computation,power,coupling,element,factorisation,amplitude,splitting,amplitude,element,theory,prediction,jet,splitting,amplitude,splitting,amplitude,jet,concept,factorisation,prediction,theory,uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,meson,transition,process,element,matrix,determination,decay,meson,state,decay,transition,origin,decay,meson,decay,probe,interaction,decay,transition,model,constraint,decay,datum,distribution,physics,mode,energy,theory,meson,flavour,collider,model,particle,physics,cosmology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,meson,transition,process,element,matrix,determination,decay,meson,state,decay,transition,origin,decay,meson,decay,probe,interaction,decay,transition,model,constraint,decay,datum,distribution,physics,mode,energy,theory,meson,flavour,collider,model,particle,physics,cosmology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,meson,transition,process,element,matrix,determination,decay,meson,state,decay,transition,origin,decay,meson,decay,probe,interaction,decay,transition,model,constraint,decay,datum,distribution,physics,mode,energy,theory,meson,flavour,collider,model,particle,physics,cosmology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,landscape,axion,model,matter,model,model,axion,model,axion,particle,source,computation,model,prediction,datum,code,computation,model,building,axion,model,code,growth,activity,axion,feedback,efficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,landscape,axion,model,matter,model,model,axion,model,axion,particle,source,computation,model,prediction,datum,code,computation,model,building,axion,model,code,growth,activity,axion,feedback,efficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,origin,particle,energy,ray,uhecr,energy,accelerator,acceleration,site,uncertainty,particle,flux,resolution,measurement,charge,model,likelihood,datum,rotation,composition,energy,dipole,pattern,correlation,galaxy,uhecr,detector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,emulsion,device,liquid,crystal,device,nanostructure,electronic,device,organization,charge,transport,sensor,organ,chip,cell,activity,material,resolution,lense,device,chemical,sensor,chemistry,material,growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,material,plant,period,period,type,remain,object,eye,molecule,plant,plant,structure,applicant,remain,grain,archaeology,preference,living,information,diet,applicant,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,microtubule,mtoc,structure,microtubule,nucleation,organization,mtoc,centriole,organelle,function,organization,cell,division,centriole,body,plasma,membrane,centriole,body,repurposing,sperm,function,localization,control,organelle,function,function,mtocs,cell,cell,imaging,cell,cryo,laser,ablation,control,repurposing,organelle,cell,mtocs,cell,resolution,imaging,specie,structure,repurposing,cell,,,,,,,,,,,,,,,,,,,,,,,
1016,microtubule,mtoc,structure,microtubule,nucleation,organization,mtoc,centriole,organelle,function,organization,cell,division,centriole,body,plasma,membrane,centriole,body,repurposing,sperm,function,localization,control,organelle,function,function,mtocs,cell,cell,imaging,cell,cryo,laser,ablation,control,repurposing,organelle,cell,mtocs,cell,resolution,imaging,specie,structure,repurposing,cell,,,,,,,,,,,,,,,,,,,,,,,
1017,formation,object,protostar,gas,dust,disc,disc,planet,system,disc,dust,gas,cavity,protostar,cavity,transition,disc,star,planet,disc,dust,gas,cavity,structure,star,planet,transition,disc,cavity,theory,observation,binary,transition,disc,transition,transition,disc,disc,binary,disc,transition,disc,population,process,star,planet,formation,,,,,,,,,,,,,,,,,,,,,,,
1018,pattern,formation,temperature,state,symmetry,interaction,model,symmetry,nonlocality,pattern,formation,energy,pattern,formation,symmetry,functional,pattern,formation,symmetry,temperature,focus,formation,structure,structure,type,pattern,phase,symmetry,force,energy,control,state,rigidity,stability,pattern,formation,functional,symmetry,temperature,phase,phase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,temperature,quark,gluon,hadron,phase,matter,quark,plasma,phase,collision,jet,quark,gluon,plasma,jet,quantum,jet,system,jet,space,structure,jet,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,temperature,quark,gluon,hadron,phase,matter,quark,plasma,phase,collision,jet,quark,gluon,plasma,jet,quantum,jet,system,jet,space,structure,jet,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,cosmology,matter,physics,model,particle,detection,energy,excess,event,signal,energy,signal,energy,excess,information,datum,device,test,detector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,cosmology,matter,physics,model,particle,detection,energy,excess,event,signal,energy,signal,energy,excess,information,datum,device,test,detector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,matter,asymmetry,physics,matter,physics,matter,antimatter,antihydrogen,formation,antihydrogen,antimatter,acceleration,atom,measurement,motion,antiproton,formation,antihydrogen,beam,antiproton,temperature,thermalization,laser,ion,ion,antiproton,anion,transition,laser,laser,carbon,anion,ion,ion,laser,applicant,physics,antimatter,carbon,anion,ion,physics,chemistry,applicant,bridge,physics,antimatter,,,,,,,,,,,,,,,,,,,,,,,
1024,matter,asymmetry,physics,matter,physics,matter,antimatter,antihydrogen,formation,antihydrogen,antimatter,acceleration,atom,measurement,motion,antiproton,formation,antihydrogen,beam,antiproton,temperature,thermalization,laser,ion,ion,antiproton,anion,transition,laser,laser,carbon,anion,ion,ion,laser,applicant,physics,antimatter,carbon,anion,ion,physics,chemistry,applicant,bridge,physics,antimatter,,,,,,,,,,,,,,,,,,,,,,,
1025,matter,asymmetry,physics,matter,physics,matter,antimatter,antihydrogen,formation,antihydrogen,antimatter,acceleration,atom,measurement,motion,antiproton,formation,antihydrogen,beam,antiproton,temperature,thermalization,laser,ion,ion,antiproton,anion,transition,laser,laser,carbon,anion,ion,ion,laser,applicant,physics,antimatter,carbon,anion,ion,physics,chemistry,applicant,bridge,physics,antimatter,,,,,,,,,,,,,,,,,,,,,,,
1026,matter,asymmetry,physics,matter,physics,matter,antimatter,antihydrogen,formation,antihydrogen,antimatter,acceleration,atom,measurement,motion,antiproton,formation,antihydrogen,beam,antiproton,temperature,thermalization,laser,ion,ion,antiproton,anion,transition,laser,laser,carbon,anion,ion,ion,laser,applicant,physics,antimatter,carbon,anion,ion,physics,chemistry,applicant,bridge,physics,antimatter,,,,,,,,,,,,,,,,,,,,,,,
1027,infection,body,biofilm,population,bacteria,antibiotic,biofilm,interaction,design,treatment,resistance,biofilm,bacteria,matrix,motion,molecule,matrix,interaction,infection,model,model,infection,molecule,biofilm,spatio,distribution,molecule,biofilm,biofilm,structure,cell,material,correlation,distribution,molecule,state,emission,antibiotic,bacteria,biofilm,growth,resistance,biofilm,resolution,chemical,,,,,,,,,,,,,,,,,,,,,,,,,
1028,film,body,blood,microrobot,cargo,chemical,reaction,bot,energy,surrounding,motion,motion,robot,control,energy,source,chemical,reaction,self,surface,chemical,reaction,bot,motion,efficiency,bot,motion,system,robot,motion,reaction,waste,hydrogen,design,angle,microrobot,energy,gain,angle,photo,microrobot,energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
